date,process,workstation,characteristic,measurement_value,target,lsl,usl
2025-08-22,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0086,5.0,4.9,5.1
2025-08-02,Coldplate Machining,Line 1,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-08-13,Coldplate Machining,Line 2,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-08-15,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0034,5.0,4.9,5.1
2025-08-02,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9936,5.0,4.9,5.1
2025-08-12,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0011,5.0,4.9,5.1
2025-08-21,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9973,5.0,4.9,5.1
2025-08-23,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9904,5.0,4.9,5.1
2025-08-18,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0027,5.0,4.9,5.1
2025-08-25,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9982,5.0,4.9,5.1
2025-08-05,Coldplate Machining,Line 2,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-08-08,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9912,5.0,4.9,5.1
2025-08-04,Coldplate Machining,Line 3,Coldplate thickness (mm),5.012,5.0,4.9,5.1
2025-08-16,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0067,5.0,4.9,5.1
2025-08-25,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0073,5.0,4.9,5.1
2025-08-28,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9979,5.0,4.9,5.1
2025-08-07,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9873,5.0,4.9,5.1
2025-08-25,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0147,5.0,4.9,5.1
2025-08-11,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9997,5.0,4.9,5.1
2025-08-09,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9946,5.0,4.9,5.1
2025-08-22,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0033,5.0,4.9,5.1
2025-08-09,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0088,5.0,4.9,5.1
2025-08-03,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0,5.0,4.9,5.1
2025-08-12,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0097,5.0,4.9,5.1
2025-08-16,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0082,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 3,Coldplate thickness (mm),4.992,5.0,4.9,5.1
2025-09-18,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0027,5.0,4.9,5.1
2025-09-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9785,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9954,5.0,4.9,5.1
2025-09-20,Coldplate Machining,Line 2,Coldplate thickness (mm),4.987,5.0,4.9,5.1
2025-09-26,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9933,5.0,4.9,5.1
2025-09-23,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9944,5.0,4.9,5.1
2025-09-07,Coldplate Machining,Line 2,Coldplate thickness (mm),4.994,5.0,4.9,5.1
2025-09-03,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9928,5.0,4.9,5.1
2025-09-13,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9892,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0116,5.0,4.9,5.1
2025-09-04,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0088,5.0,4.9,5.1
2025-09-09,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9887,5.0,4.9,5.1
2025-09-23,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0069,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9938,5.0,4.9,5.1
2025-09-28,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9973,5.0,4.9,5.1
2025-09-17,Coldplate Machining,Line 3,Coldplate thickness (mm),4.996,5.0,4.9,5.1
2025-09-01,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9921,5.0,4.9,5.1
2025-09-14,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0029,5.0,4.9,5.1
2025-09-18,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9972,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9933,5.0,4.9,5.1
2025-09-14,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9878,5.0,4.9,5.1
2025-09-24,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9905,5.0,4.9,5.1
2025-09-01,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9856,5.0,4.9,5.1
2025-09-07,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9965,5.0,4.9,5.1
2025-09-01,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9885,5.0,4.9,5.1
2025-09-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9947,5.0,4.9,5.1
2025-09-21,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0055,5.0,4.9,5.1
2025-09-14,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0043,5.0,4.9,5.1
2025-09-11,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9962,5.0,4.9,5.1
2025-09-21,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9958,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0088,5.0,4.9,5.1
2025-09-22,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9999,5.0,4.9,5.1
2025-09-17,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9942,5.0,4.9,5.1
2025-09-15,Coldplate Machining,Line 2,Coldplate thickness (mm),4.987,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 3,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0019,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9922,5.0,4.9,5.1
2025-09-08,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9983,5.0,4.9,5.1
2025-09-12,Coldplate Machining,Line 2,Coldplate thickness (mm),4.994,5.0,4.9,5.1
2025-09-25,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9952,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 2,Coldplate thickness (mm),4.98,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9949,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0028,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9922,5.0,4.9,5.1
2025-09-18,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9968,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9914,5.0,4.9,5.1
2025-09-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9988,5.0,4.9,5.1
2025-09-23,Coldplate Machining,Line 3,Coldplate thickness (mm),4.995,5.0,4.9,5.1
2025-09-26,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9902,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0052,5.0,4.9,5.1
2025-09-04,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0026,5.0,4.9,5.1
2025-09-11,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9924,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9997,5.0,4.9,5.1
2025-09-09,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0007,5.0,4.9,5.1
2025-09-18,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9852,5.0,4.9,5.1
2025-09-02,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0031,5.0,4.9,5.1
2025-09-11,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9926,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 2,Coldplate thickness (mm),4.994,5.0,4.9,5.1
2025-09-15,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0138,5.0,4.9,5.1
2025-09-06,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9984,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9939,5.0,4.9,5.1
2025-09-01,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9818,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0056,5.0,4.9,5.1
2025-09-15,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9875,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9898,5.0,4.9,5.1
2025-09-24,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9942,5.0,4.9,5.1
2025-09-17,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0058,5.0,4.9,5.1
2025-09-21,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0015,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9954,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9984,5.0,4.9,5.1
2025-09-22,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9924,5.0,4.9,5.1
2025-09-26,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9973,5.0,4.9,5.1
2025-09-24,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9969,5.0,4.9,5.1
2025-09-11,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0028,5.0,4.9,5.1
2025-09-04,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0028,5.0,4.9,5.1
2025-09-16,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9997,5.0,4.9,5.1
2025-09-05,Coldplate Machining,Line 3,Coldplate thickness (mm),4.994,5.0,4.9,5.1
2025-09-18,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0013,5.0,4.9,5.1
2025-09-10,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9958,5.0,4.9,5.1
2025-09-13,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9893,5.0,4.9,5.1
2025-09-27,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9937,5.0,4.9,5.1
2025-09-15,Coldplate Machining,Line 2,Coldplate thickness (mm),4.997,5.0,4.9,5.1
2025-09-03,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0024,5.0,4.9,5.1
2025-09-02,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9952,5.0,4.9,5.1
2025-09-21,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9884,5.0,4.9,5.1
2025-10-26,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0009,5.0,4.9,5.1
2025-10-07,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0014,5.0,4.9,5.1
2025-10-03,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0062,5.0,4.9,5.1
2025-10-28,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0068,5.0,4.9,5.1
2025-10-22,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9963,5.0,4.9,5.1
2025-10-03,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9962,5.0,4.9,5.1
2025-10-13,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9934,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0047,5.0,4.9,5.1
2025-10-20,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0096,5.0,4.9,5.1
2025-10-17,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9981,5.0,4.9,5.1
2025-10-22,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9986,5.0,4.9,5.1
2025-10-13,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0097,5.0,4.9,5.1
2025-10-23,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0035,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 2,Coldplate thickness (mm),5.003,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9925,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0046,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9942,5.0,4.9,5.1
2025-10-15,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9928,5.0,4.9,5.1
2025-10-03,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9979,5.0,4.9,5.1
2025-10-24,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9964,5.0,4.9,5.1
2025-10-24,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9988,5.0,4.9,5.1
2025-10-26,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9908,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0064,5.0,4.9,5.1
2025-10-26,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0075,5.0,4.9,5.1
2025-10-14,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9876,5.0,4.9,5.1
2025-10-14,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0065,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9949,5.0,4.9,5.1
2025-10-20,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0057,5.0,4.9,5.1
2025-10-05,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9997,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0004,5.0,4.9,5.1
2025-10-28,Coldplate Machining,Line 3,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-10-11,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0081,5.0,4.9,5.1
2025-10-19,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9921,5.0,4.9,5.1
2025-10-03,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0041,5.0,4.9,5.1
2025-10-14,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0073,5.0,4.9,5.1
2025-10-09,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0048,5.0,4.9,5.1
2025-10-06,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0153,5.0,4.9,5.1
2025-10-15,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9968,5.0,4.9,5.1
2025-10-19,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0064,5.0,4.9,5.1
2025-10-07,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9995,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0082,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0001,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9977,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0087,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.997,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 2,Coldplate thickness (mm),4.991,5.0,4.9,5.1
2025-10-18,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9968,5.0,4.9,5.1
2025-10-15,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0042,5.0,4.9,5.1
2025-10-01,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0092,5.0,4.9,5.1
2025-10-05,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0009,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0087,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9914,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9973,5.0,4.9,5.1
2025-10-21,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9983,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9994,5.0,4.9,5.1
2025-10-06,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0007,5.0,4.9,5.1
2025-10-23,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0047,5.0,4.9,5.1
2025-10-08,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9973,5.0,4.9,5.1
2025-10-04,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0011,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9999,5.0,4.9,5.1
2025-10-20,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9942,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9995,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9993,5.0,4.9,5.1
2025-10-14,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9991,5.0,4.9,5.1
2025-10-21,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0004,5.0,4.9,5.1
2025-10-16,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0007,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9974,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0084,5.0,4.9,5.1
2025-10-24,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9926,5.0,4.9,5.1
2025-10-01,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9955,5.0,4.9,5.1
2025-10-06,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0182,5.0,4.9,5.1
2025-10-02,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9935,5.0,4.9,5.1
2025-10-11,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9914,5.0,4.9,5.1
2025-10-23,Coldplate Machining,Line 1,Coldplate thickness (mm),5.005,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 1,Coldplate thickness (mm),4.9867,5.0,4.9,5.1
2025-10-02,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9987,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0141,5.0,4.9,5.1
2025-10-21,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9902,5.0,4.9,5.1
2025-10-02,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9873,5.0,4.9,5.1
2025-10-10,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9905,5.0,4.9,5.1
2025-10-21,Coldplate Machining,Line 1,Coldplate thickness (mm),5.006,5.0,4.9,5.1
2025-10-17,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0075,5.0,4.9,5.1
2025-10-25,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9969,5.0,4.9,5.1
2025-10-06,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0046,5.0,4.9,5.1
2025-10-20,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0092,5.0,4.9,5.1
2025-10-18,Coldplate Machining,Line 2,Coldplate thickness (mm),5.0118,5.0,4.9,5.1
2025-10-28,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9986,5.0,4.9,5.1
2025-10-27,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9853,5.0,4.9,5.1
2025-10-26,Coldplate Machining,Line 2,Coldplate thickness (mm),4.9949,5.0,4.9,5.1
2025-10-09,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9974,5.0,4.9,5.1
2025-10-23,Coldplate Machining,Line 3,Coldplate thickness (mm),4.9985,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 1,Coldplate thickness (mm),4.999,5.0,4.9,5.1
2025-10-18,Coldplate Machining,Line 3,Coldplate thickness (mm),5.0074,5.0,4.9,5.1
2025-10-12,Coldplate Machining,Line 1,Coldplate thickness (mm),5.0085,5.0,4.9,5.1
2025-01-10,QD Torque Set,Line 2,QD torque (N·m),3.0409,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 2,QD torque (N·m),3.0114,3.0,2.5,3.5
2025-01-14,QD Torque Set,Line 2,QD torque (N·m),2.9997,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 1,QD torque (N·m),3.0332,3.0,2.5,3.5
2025-01-07,QD Torque Set,Line 1,QD torque (N·m),3.0,3.0,2.5,3.5
2025-01-17,QD Torque Set,Line 1,QD torque (N·m),3.079,3.0,2.5,3.5
2025-01-27,QD Torque Set,Line 1,QD torque (N·m),2.9399,3.0,2.5,3.5
2025-01-26,QD Torque Set,Line 3,QD torque (N·m),2.9766,3.0,2.5,3.5
2025-01-20,QD Torque Set,Line 3,QD torque (N·m),2.9921,3.0,2.5,3.5
2025-01-27,QD Torque Set,Line 3,QD torque (N·m),3.0146,3.0,2.5,3.5
2025-01-28,QD Torque Set,Line 3,QD torque (N·m),3.0476,3.0,2.5,3.5
2025-01-23,QD Torque Set,Line 3,QD torque (N·m),2.9962,3.0,2.5,3.5
2025-01-23,QD Torque Set,Line 1,QD torque (N·m),2.9405,3.0,2.5,3.5
2025-01-14,QD Torque Set,Line 2,QD torque (N·m),3.0307,3.0,2.5,3.5
2025-01-03,QD Torque Set,Line 1,QD torque (N·m),3.0272,3.0,2.5,3.5
2025-01-27,QD Torque Set,Line 1,QD torque (N·m),2.9199,3.0,2.5,3.5
2025-01-01,QD Torque Set,Line 2,QD torque (N·m),2.997,3.0,2.5,3.5
2025-01-12,QD Torque Set,Line 2,QD torque (N·m),2.9339,3.0,2.5,3.5
2025-01-23,QD Torque Set,Line 2,QD torque (N·m),2.9707,3.0,2.5,3.5
2025-01-05,QD Torque Set,Line 2,QD torque (N·m),2.9612,3.0,2.5,3.5
2025-01-20,QD Torque Set,Line 3,QD torque (N·m),3.0293,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 2,QD torque (N·m),3.0018,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 3,QD torque (N·m),2.946,3.0,2.5,3.5
2025-01-10,QD Torque Set,Line 1,QD torque (N·m),3.0322,3.0,2.5,3.5
2025-01-24,QD Torque Set,Line 1,QD torque (N·m),2.9401,3.0,2.5,3.5
2025-01-08,QD Torque Set,Line 1,QD torque (N·m),3.0103,3.0,2.5,3.5
2025-01-28,QD Torque Set,Line 3,QD torque (N·m),2.9647,3.0,2.5,3.5
2025-01-05,QD Torque Set,Line 3,QD torque (N·m),2.9826,3.0,2.5,3.5
2025-01-08,QD Torque Set,Line 2,QD torque (N·m),3.0172,3.0,2.5,3.5
2025-01-05,QD Torque Set,Line 1,QD torque (N·m),3.0179,3.0,2.5,3.5
2025-01-05,QD Torque Set,Line 1,QD torque (N·m),3.0503,3.0,2.5,3.5
2025-01-14,QD Torque Set,Line 3,QD torque (N·m),2.9939,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 1,QD torque (N·m),3.0093,3.0,2.5,3.5
2025-01-03,QD Torque Set,Line 1,QD torque (N·m),2.9797,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 2,QD torque (N·m),3.0044,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 2,QD torque (N·m),3.0146,3.0,2.5,3.5
2025-01-02,QD Torque Set,Line 1,QD torque (N·m),2.9932,3.0,2.5,3.5
2025-01-04,QD Torque Set,Line 1,QD torque (N·m),2.9254,3.0,2.5,3.5
2025-01-26,QD Torque Set,Line 3,QD torque (N·m),3.0103,3.0,2.5,3.5
2025-01-17,QD Torque Set,Line 3,QD torque (N·m),3.0116,3.0,2.5,3.5
2025-01-02,QD Torque Set,Line 2,QD torque (N·m),2.9701,3.0,2.5,3.5
2025-01-04,QD Torque Set,Line 2,QD torque (N·m),2.946,3.0,2.5,3.5
2025-01-02,QD Torque Set,Line 1,QD torque (N·m),3.0559,3.0,2.5,3.5
2025-01-10,QD Torque Set,Line 3,QD torque (N·m),3.0167,3.0,2.5,3.5
2025-01-01,QD Torque Set,Line 1,QD torque (N·m),2.988,3.0,2.5,3.5
2025-01-26,QD Torque Set,Line 1,QD torque (N·m),2.9519,3.0,2.5,3.5
2025-01-20,QD Torque Set,Line 1,QD torque (N·m),2.9644,3.0,2.5,3.5
2025-01-19,QD Torque Set,Line 1,QD torque (N·m),3.049,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 3,QD torque (N·m),3.0026,3.0,2.5,3.5
2025-01-12,QD Torque Set,Line 1,QD torque (N·m),2.9752,3.0,2.5,3.5
2025-01-03,QD Torque Set,Line 1,QD torque (N·m),3.0174,3.0,2.5,3.5
2025-01-28,QD Torque Set,Line 3,QD torque (N·m),2.9647,3.0,2.5,3.5
2025-01-09,QD Torque Set,Line 3,QD torque (N·m),3.0569,3.0,2.5,3.5
2025-01-12,QD Torque Set,Line 2,QD torque (N·m),3.051,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 3,QD torque (N·m),2.9786,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 3,QD torque (N·m),2.9721,3.0,2.5,3.5
2025-01-20,QD Torque Set,Line 1,QD torque (N·m),2.893,3.0,2.5,3.5
2025-01-17,QD Torque Set,Line 3,QD torque (N·m),2.9382,3.0,2.5,3.5
2025-01-03,QD Torque Set,Line 1,QD torque (N·m),2.9438,3.0,2.5,3.5
2025-01-27,QD Torque Set,Line 3,QD torque (N·m),3.0025,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 1,QD torque (N·m),2.9842,3.0,2.5,3.5
2025-01-17,QD Torque Set,Line 1,QD torque (N·m),2.9436,3.0,2.5,3.5
2025-01-23,QD Torque Set,Line 1,QD torque (N·m),2.9859,3.0,2.5,3.5
2025-01-10,QD Torque Set,Line 1,QD torque (N·m),3.0172,3.0,2.5,3.5
2025-01-25,QD Torque Set,Line 3,QD torque (N·m),3.0181,3.0,2.5,3.5
2025-01-01,QD Torque Set,Line 3,QD torque (N·m),2.9215,3.0,2.5,3.5
2025-01-04,QD Torque Set,Line 1,QD torque (N·m),2.992,3.0,2.5,3.5
2025-01-17,QD Torque Set,Line 3,QD torque (N·m),2.9421,3.0,2.5,3.5
2025-01-16,QD Torque Set,Line 2,QD torque (N·m),3.033,3.0,2.5,3.5
2025-01-23,QD Torque Set,Line 3,QD torque (N·m),3.0283,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 2,QD torque (N·m),2.9614,3.0,2.5,3.5
2025-01-22,QD Torque Set,Line 1,QD torque (N·m),2.9667,3.0,2.5,3.5
2025-01-06,QD Torque Set,Line 2,QD torque (N·m),2.9788,3.0,2.5,3.5
2025-01-13,QD Torque Set,Line 2,QD torque (N·m),2.9075,3.0,2.5,3.5
2025-01-07,QD Torque Set,Line 3,QD torque (N·m),3.0105,3.0,2.5,3.5
2025-01-08,QD Torque Set,Line 2,QD torque (N·m),2.9863,3.0,2.5,3.5
2025-01-04,QD Torque Set,Line 2,QD torque (N·m),3.0357,3.0,2.5,3.5
2025-01-04,QD Torque Set,Line 2,QD torque (N·m),2.9534,3.0,2.5,3.5
